,x,y
0,0.6283185482025146,2.8531694412231445
1,0.6293185353279114,2.8503754138946533
2,0.6303185224533081,2.8475558757781982
3,0.6313185095787048,2.8447108268737793
4,0.6323185563087463,2.841839551925659
5,0.6333185434341431,2.8389434814453125
6,0.6343185305595398,2.8360214233398438
7,0.6353185176849365,2.833073854446411
8,0.6363185048103333,2.8301007747650146
9,0.6373185515403748,2.8271021842956543
10,0.6383185386657715,2.824078321456909
11,0.6393185257911682,2.8210289478302
12,0.6403185129165649,2.8179543018341064
13,0.6413185596466064,2.814854145050049
14,0.6423185467720032,2.8117284774780273
15,0.6433185338973999,2.8085780143737793
16,0.6443185210227966,2.8054022789001465
17,0.6453185081481934,2.8022007942199707
18,0.6463185548782349,2.79897403717041
19,0.6473185420036316,2.795722484588623
20,0.6483185291290283,2.792445659637451
21,0.649318516254425,2.7891435623168945
22,0.6503185033798218,2.7858166694641113
23,0.6513185501098633,2.7824645042419434
24,0.65231853723526,2.7790870666503906
25,0.6533185243606567,2.7756850719451904
26,0.6543185114860535,2.7722580432891846
27,0.655318558216095,2.768805503845215
28,0.6563185453414917,2.7653286457061768
29,0.6573185324668884,2.761826753616333
30,0.6583185195922852,2.7583000659942627
31,0.6593185067176819,2.7547483444213867
32,0.6603185534477234,2.7511720657348633
33,0.6613185405731201,2.7475709915161133
34,0.6623185276985168,2.7439448833465576
35,0.6633185148239136,2.7402944564819336
36,0.6643185019493103,2.736619234085083
37,0.6653185486793518,2.7329189777374268
38,0.6663185358047485,2.7291946411132812
39,0.6673185229301453,2.7254457473754883
40,0.668318510055542,2.7216720581054688
41,0.6693185567855835,2.717874050140381
42,0.6703185439109802,2.7140514850616455
43,0.671318531036377,2.710204601287842
44,0.6723185181617737,2.7063331604003906
45,0.6733185052871704,2.702437400817871
46,0.6743185520172119,2.698517322540283
47,0.6753185391426086,2.694572925567627
48,0.6763185262680054,2.6906046867370605
49,0.6773185133934021,2.6866118907928467
50,0.6783185601234436,2.6825945377349854
51,0.6793185472488403,2.678553581237793
52,0.6803185343742371,2.6744885444641113
53,0.6813185214996338,2.6703991889953613
54,0.6823185086250305,2.666285753250122
55,0.683318555355072,2.6621484756469727
56,0.6843185424804688,2.657987117767334
57,0.6853185296058655,2.653801918029785
58,0.6863185167312622,2.649592876434326
59,0.6873185038566589,2.645360231399536
60,0.6883185505867004,2.6411030292510986
61,0.6893185377120972,2.6368229389190674
62,0.6903185248374939,2.6325185298919678
63,0.6913185119628906,2.628190755844116
64,0.6923185586929321,2.6238389015197754
65,0.6933185458183289,2.6194639205932617
66,0.6943185329437256,2.615065097808838
67,0.6953185200691223,2.610642671585083
68,0.696318507194519,2.6061971187591553
69,0.6973185539245605,2.6017274856567383
70,0.6983185410499573,2.5972347259521484
71,0.699318528175354,2.5927188396453857
72,0.7003185153007507,2.588179588317871
73,0.7013185024261475,2.5836172103881836
74,0.702318549156189,2.579030990600586
75,0.7033185362815857,2.5744218826293945
76,0.7043185234069824,2.5697896480560303
77,0.7053185105323792,2.565134048461914
78,0.7063185572624207,2.560455560684204
79,0.7073185443878174,2.5557539463043213
80,0.7083185315132141,2.5510292053222656
81,0.7093185186386108,2.5462822914123535
82,0.7103185057640076,2.5415115356445312
83,0.7113185524940491,2.5367178916931152
84,0.7123185396194458,2.5319018363952637
85,0.7133185267448425,2.5270633697509766
86,0.7143185138702393,2.5222015380859375
87,0.715318500995636,2.517317056655884
88,0.7163185477256775,2.5124099254608154
89,0.7173185348510742,2.5074801445007324
90,0.718318521976471,2.502527952194214
91,0.7193185091018677,2.4975533485412598
92,0.7203185558319092,2.492556095123291
93,0.7213185429573059,2.4875361919403076
94,0.7223185300827026,2.482494592666626
95,0.7233185172080994,2.4774303436279297
96,0.7243185043334961,2.4723434448242188
97,0.7253185510635376,2.4672341346740723
98,0.7263185381889343,2.4621033668518066
99,0.727318525314331,2.4569501876831055
100,0.7283185124397278,2.4517745971679688
101,0.7293185591697693,2.4465770721435547
102,0.730318546295166,2.4413576126098633
103,0.7313185334205627,2.4361162185668945
104,0.7323185205459595,2.4308526515960693
105,0.7333185076713562,2.425567626953125
106,0.7343185544013977,2.420260190963745
107,0.7353185415267944,2.4149317741394043
108,0.7363185286521912,2.409581184387207
109,0.7373185157775879,2.4042086601257324
110,0.7383185029029846,2.3988149166107178
111,0.7393185496330261,2.393399238586426
112,0.7403185367584229,2.3879621028900146
113,0.7413185238838196,2.3825035095214844
114,0.7423185110092163,2.377023935317993
115,0.7433185577392578,2.3715221881866455
116,0.7443185448646545,2.365999221801758
117,0.7453185319900513,2.360455274581909
118,0.746318519115448,2.3548903465270996
119,0.7473185062408447,2.349303960800171
120,0.7483185529708862,2.343696117401123
121,0.749318540096283,2.3380675315856934
122,0.7503185272216797,2.3324177265167236
123,0.7513185143470764,2.326746940612793
124,0.7523185014724731,2.3210551738739014
125,0.7533185482025146,2.315342426300049
126,0.7543185353279114,2.3096089363098145
127,0.7553185224533081,2.3038554191589355
128,0.7563185095787048,2.2980804443359375
129,0.7573185563087463,2.2922842502593994
130,0.7583185434341431,2.286468029022217
131,0.7593185305595398,2.2806315422058105
132,0.7603185176849365,2.2747740745544434
133,0.7613185048103333,2.2688963413238525
134,0.7623185515403748,2.262998104095459
135,0.7633185386657715,2.2570793628692627
136,0.7643185257911682,2.251140594482422
137,0.7653185129165649,2.245181083679199
138,0.7663185596466064,2.239201784133911
139,0.7673185467720032,2.2332022190093994
140,0.7683185338973999,2.2271828651428223
141,0.7693185210227966,2.2211432456970215
142,0.7703185081481934,2.215083599090576
143,0.7713185548782349,2.209003448486328
144,0.7723185420036316,2.202904224395752
145,0.7733185291290283,2.1967849731445312
146,0.774318516254425,2.190645933151245
147,0.7753185033798218,2.1844875812530518
148,0.7763185501098633,2.1783087253570557
149,0.77731853723526,2.1721105575561523
150,0.7783185243606567,2.1658926010131836
151,0.7793185114860535,2.159656047821045
152,0.780318558216095,2.1533989906311035
153,0.7813185453414917,2.1471235752105713
154,0.7823185324668884,2.1408281326293945
155,0.7833185195922852,2.1345138549804688
156,0.7843185067176819,2.1281800270080566
157,0.7853185534477234,2.1218271255493164
158,0.7863185405731201,2.115455150604248
159,0.7873185276985168,2.1090641021728516
160,0.7883185148239136,2.102654457092285
161,0.7893185019493103,2.0962255001068115
162,0.7903185486793518,2.0897772312164307
163,0.7913185358047485,2.083310604095459
164,0.7923185229301453,2.0768256187438965
